cine_index_1based,cine_frame_number,time_s,time_from_trigger_s,threshold_enhanced,area_px,area_fraction,perimeter_px,perimeter_density,euler_chi,euler_density
1289,-6312,0.1694736842105263,-0.8305263157894737,60.848079681396484,129357,0.08606999137683242,45079.54382773176,0.02999447999354045,79,5.256406161838757e-05
1291,-6310,0.16973684210526316,-0.8302631578947368,57.0239143371582,141881,0.09440305856301832,48612.032247167575,0.03234488428398937,103,6.853289046448e-05
1293,-6308,0.17,-0.83,61.3115119934082,117274,0.07803035142069348,40615.08902962956,0.02702397522012336,17,1.1311253765982136e-05
1295,-6306,0.17026315789473684,-0.8297368421052631,60.0086784362793,113486,0.07550993793448522,39777.002809916055,0.026466339578420293,-132,-8.782855865350835e-05
1297,-6304,0.1705263157894737,-0.8294736842105264,51.811912536621094,133624,0.08890911607209394,46757.70252021516,0.031111072865909188,-499,-0.00033201856642500505
1299,-6302,0.17078947368421052,-0.8292105263157895,53.721343994140625,121105,0.08057937572525098,42553.97860276716,0.02831405004282784,-393,-0.0002614895723547635
1301,-6300,0.17105263157894737,-0.8289473684210527,53.09344482421875,114078,0.07590383571268883,41403.80093323749,0.02754875877835631,-381,-0.0002535051579317173
1303,-6298,0.1713157894736842,-0.8286842105263158,47.14131164550781,129278,0.08601742731521403,45347.56143061195,0.03017281029471269,-453,-0.0003014116444699946
1305,-6296,0.17157894736842105,-0.828421052631579,49.506195068359375,121663,0.08095065099592262,46357.90353034194,0.030845059464153928,-479,-0.00031871120905326136
1307,-6294,0.1718421052631579,-0.8281578947368421,57.251808166503906,97028,0.06455931355327733,38247.59869762145,0.025448723224014355,181,0.00012043158421428039
1309,-6292,0.17210526315789473,-0.8278947368421052,56.74485778808594,105999,0.07052832870237297,42272.57849508591,0.028126815452959763,172,0.00011444327339699573
1311,-6290,0.1723684210526316,-0.8276315789473684,57.59283447265625,107863,0.07176857440941949,40473.432175380076,0.026929721300940613,264,0.0001756571173070167
1313,-6288,0.1726315789473684,-0.8273684210526315,58.236488342285156,105837,0.07042053910766184,40464.142853498735,0.026923540484639807,77,5.1233325881213205e-05
1315,-6286,0.17289473684210527,-0.8271052631578948,54.878963470458984,123316,0.08205050408269725,44742.87600566272,0.029770472042348485,-140,-9.315150160220583e-05
1317,-6284,0.1731578947368421,-0.8268421052631579,49.81099319458008,130964,0.08713923754165202,45639.59278043578,0.030367118571505605,-140,-9.315150160220583e-05
1319,-6282,0.17342105263157895,-0.8265789473684211,46.107967376708984,134222,0.08930700605750908,47287.45482889416,0.03146355303041407,-208,-0.00013839651666613438
1321,-6280,0.1736842105263158,-0.8263157894736842,49.05596160888672,126574,0.08421827259855429,44545.90039228035,0.029639410798308605,-152,-0.00010113591602525204
1323,-6278,0.17394736842105263,-0.8260526315789474,48.62296676635742,125258,0.08334264848349356,44989.6049737446,0.02993463756995984,-254,-0.00016900343862114487
1325,-6276,0.17421052631578948,-0.8257894736842105,47.15412139892578,127327,0.08471929460360043,45877.91067301687,0.030525687639738477,-574,-0.0003819211565690439
1327,-6274,0.1744736842105263,-0.8255263157894737,49.83222961425781,122388,0.08143304270064833,42310.924778898,0.02815232983808805,-496,-0.0003300224628192435
1329,-6272,0.17473684210526316,-0.8252631578947368,53.91989517211914,111283,0.07404413251998765,37975.13066018991,0.0252674317466904,-294,-0.00019561815336463224
1331,-6270,0.175,-0.825,59.21968460083008,99878,0.06645561197875081,33342.180299976964,0.022184815440245285,-126,-8.383635144198524e-05
1333,-6268,0.17526315789473684,-0.8247368421052632,59.13343048095703,105898,0.07046112654764566,35852.884881441205,0.023855357596266225,-128,-8.516708717915961e-05
1335,-6266,0.1755263157894737,-0.8244736842105264,57.56385040283203,112275,0.07470417744562614,38150.66767339225,0.025384228435023002,-179,-0.00011910084847710602
1337,-6264,0.17578947368421052,-0.8242105263157895,52.699066162109375,134661,0.08959910255181885,46795.2637405664,0.03113606489503582,-111,-7.385583341317748e-05
1339,-6262,0.17605263157894738,-0.8239473684210527,55.487457275390625,128743,0.08566145550551989,44899.45865403877,0.02987465710535619,45,2.9941554086423302e-05
1341,-6260,0.1763157894736842,-0.8236842105263158,54.42643356323242,132728,0.08831294646183982,46619.0332931881,0.031018806817883555,-57,-3.7925968509469516e-05
1343,-6258,0.17657894736842106,-0.8234210526315789,51.48741149902344,143363,0.09538913374426453,49604.88819897154,0.03300549873245527,-197,-0.00013107747011167534
1345,-6256,0.17684210526315788,-0.8231578947368421,54.81828689575195,128570,0.0855463468642543,43866.18343803854,0.029187148977222157,-79,-5.256406161838757e-05
1347,-6254,0.17710526315789474,-0.8228947368421052,57.93827438354492,114483,0.07617330969946665,41204.570306390444,0.0274161971208138,21,1.3972725240330875e-05
1349,-6252,0.1773684210526316,-0.8226315789473684,58.58104705810547,111697,0.07431959481758274,39510.655480083435,0.026289120623265674,-31,-2.062640392620272e-05
1351,-6250,0.17763157894736842,-0.8223684210526315,54.99336242675781,112102,0.07458906880436056,39034.92459942924,0.02597258458118369,5,3.3268393429359225e-06
1353,-6248,0.17789473684210527,-0.8221052631578948,52.895973205566406,120510,0.0801834818434416,41167.41806949895,0.02739147721614006,-118,-7.851340849328776e-05
1355,-6246,0.1781578947368421,-0.8218421052631579,49.652008056640625,137478,0.09147344383762895,46723.50446868122,0.03108831858125021,-485,-0.0003227034162647845
1357,-6244,0.17842105263157895,-0.8215789473684211,53.60205841064453,124408,0.08277708579519445,43557.591734415255,0.028981821973118643,-262,-0.00017432638156984233
1359,-6242,0.17868421052631578,-0.8213157894736842,54.78071594238281,122645,0.08160404224287524,44545.37452636631,0.029639060904026213,-248,-0.00016501123140962175
1361,-6240,0.17894736842105263,-0.8210526315789474,58.359378814697266,125283,0.08335928268020823,45237.99775928217,0.030099910148245403,-42,-2.794545048066175e-05
1363,-6238,0.1792105263157895,-0.8207894736842105,59.71343994140625,117476,0.07816475573014808,42910.00385593658,0.02855093780669239,-41,-2.7280082612074563e-05
1365,-6236,0.1794736842105263,-0.8205263157894737,52.72945785522461,138729,0.09230581904123152,49138.47607745022,0.03269516309327541,-180,-0.00011976621634569321
1367,-6234,0.17973684210526317,-0.8202631578947368,50.60738754272461,137412,0.09142952955830219,49509.56038459143,0.0329420706677841,-241,-0.00016035365632951145
1369,-6232,0.18,-0.82,47.79073715209961,143658,0.09558541726549775,52697.14321243623,0.035062985859892315,-448,-0.00029808480512705867
1371,-6230,0.18026315789473685,-0.8197368421052632,48.7414665222168,131912,0.08777000628107268,50094.16655303334,0.03333104882804322,-190,-0.00012641989503156504
1373,-6228,0.18052631578947367,-0.8194736842105264,53.481422424316406,114704,0.0763203559984244,44447.218105392705,0.02957375077541486,136,9.049003012785709e-05
1375,-6226,0.18078947368421053,-0.8192105263157895,56.54814147949219,109180,0.0726448638923488,42360.99061660723,0.028185642037813676,253,0.00016833807075255768
1377,-6224,0.18105263157894738,-0.8189473684210526,54.17064666748047,108891,0.0724525725783271,42947.57849508591,0.028575938764256112,45,2.9941554086423302e-05
1379,-6222,0.1813157894736842,-0.8186842105263158,49.351356506347656,124115,0.0825821330096984,46202.8446558389,0.030741888271320315,-179,-0.00011910084847710602
1381,-6220,0.18157894736842106,-0.8184210526315789,48.19782638549805,126552,0.08420363450544537,45757.47311885739,0.030445552361029533,-389,-0.00025882810088041476
1383,-6218,0.1818421052631579,-0.8181578947368421,48.28676223754883,123000,0.08184024783622369,42827.60096913125,0.028496109573533296,-560,-0.00037260600640882333
1385,-6216,0.18210526315789474,-0.8178947368421052,48.47795104980469,120930,0.08046293634824822,43284.418248967704,0.028800061113351875,-469,-0.0003120575303673895
1387,-6214,0.18236842105263157,-0.8176315789473684,49.17470169067383,123816,0.08238318801699084,44416.46893477529,0.029553291265300326,-189,-0.00012575452716297788
1389,-6212,0.18263157894736842,-0.8173684210526316,51.151817321777344,122782,0.08169519764087169,45601.452736853105,0.03034174141199918,-200,-0.00013307357371743688
1391,-6210,0.18289473684210528,-0.8171052631578948,51.475242614746094,128853,0.08573464597106448,45915.15017564241,0.03055046560822768,-306,-0.00020360256778767844
1393,-6208,0.1831578947368421,-0.8168421052631579,50.49617004394531,142130,0.09456873516229652,49551.483220125156,0.032969964775508315,-182,-0.00012109695208286758
1395,-6206,0.18342105263157896,-0.8165789473684211,52.329986572265625,130236,0.08665484973332056,46890.67099092259,0.031199545813853084,-153,-0.00010180128389383922
1397,-6204,0.18368421052631578,-0.8163157894736842,53.54437255859375,125592,0.08356488135160167,45318.63441099613,0.03015356318532633,-249,-0.00016567659927820894
1399,-6202,0.18394736842105264,-0.8160526315789474,51.605377197265625,117323,0.07806295444625425,43660.157318317346,0.029050065817069978,-218,-0.00014505019535200622
1401,-6200,0.18421052631578946,-0.8157894736842105,51.444610595703125,111527,0.07420648227992292,41438.44054354429,0.027571806862034833,-81,-5.3894797355561944e-05
1403,-6198,0.18447368421052632,-0.8155263157894737,46.24363327026367,127711,0.08497479586513791,46509.782822743015,0.030946115065221363,-599,-0.0003985553532837235
1405,-6196,0.18473684210526317,-0.8152631578947368,48.21855926513672,121288,0.08070113804520243,43986.317743904314,0.029267082484260267,-339,-0.00022555970745105554
1407,-6194,0.185,-0.815,50.69752502441406,121305,0.08071244929896841,42630.052629171856,0.028364667255631578,-205,-0.0001364004130603728
1409,-6192,0.18526315789473685,-0.8147368421052632,51.80479431152344,116306,0.07738627532390108,41327.761215249455,0.02749816439327064,-80,-5.322942948697476e-05
1411,-6190,0.18552631578947368,-0.8144736842105263,49.9389762878418,121864,0.08108438993750865,43305.19685683664,0.028813886531381838,-213,-0.0001417233560090703
1413,-6188,0.18578947368421053,-0.8142105263157895,47.65959930419922,126227,0.08398738994815454,47134.183796976045,0.03136157141059056,-291,-0.00019362204975887067
1415,-6186,0.18605263157894736,-0.8139473684210526,47.00950622558594,134969,0.0898040358553437,48069.43148829705,0.031983855173565896,-153,-0.00010180128389383922
1417,-6184,0.1863157894736842,-0.8136842105263158,51.277610778808594,122639,0.08160005003566372,43296.8465684112,0.028808330517770115,-11,-7.319046554459029e-06
1419,-6182,0.18657894736842107,-0.8134210526315789,48.7861328125,133683,0.08894837277634059,47420.52885529885,0.031552096211727276,-201,-0.00013373894158602407
1421,-6180,0.1868421052631579,-0.8131578947368421,50.85624694824219,129509,0.08617112729285767,45777.63441099612,0.03045896703700784,-114,-7.585193701893903e-05
1423,-6178,0.18710526315789475,-0.8128947368421052,51.858551025390625,127871,0.08508125472411186,43277.90335087319,0.02879572630949266,-223,-0.00014837703469494214
1425,-6176,0.18736842105263157,-0.8126315789473684,51.310829162597656,126490,0.08416238169759296,43577.61002437849,0.02899514150004424,-248,-0.00016501123140962175
1427,-6174,0.18763157894736843,-0.8123684210526316,52.67185592651367,126320,0.08404926915993315,42156.81294707757,0.028049788777025624,9,5.98831081728466e-06
1429,-6172,0.18789473684210525,-0.8121052631578948,55.03953552246094,128279,0.08535272481449543,43740.96727601012,0.029103834166380637,4,2.6614714743487378e-06
1431,-6170,0.1881578947368421,-0.8118421052631579,54.126304626464844,133113,0.08856911309124589,47041.48008206357,0.03129988933738913,-141,-9.381686947079301e-05
1433,-6168,0.18842105263157893,-0.8115789473684211,52.71278381347656,141928,0.09443433085284192,50787.191806202754,0.03379216556362165,-407,-0.00027080472251498407
1435,-6166,0.1886842105263158,-0.8113157894736842,53.74116516113281,138577,0.09220468312520626,50673.58163314749,0.033716573004926045,-304,-0.0002022718320505041
1437,-6164,0.18894736842105264,-0.8110526315789474,56.542930603027344,127131,0.08458888250135735,46146.77044996544,0.030704578296475576,-312,-0.00020759477499920155
1439,-6162,0.18921052631578947,-0.8107894736842105,55.943504333496094,131896,0.08775936039517529,48393.69519807148,0.03219960982699869,35,2.3287875400551458e-05
1441,-6160,0.18947368421052632,-0.8105263157894737,57.30684280395508,124779,0.0830239372744403,44770.491049883116,0.02978884620546235,129,8.58324550477468e-05
1443,-6158,0.18973684210526315,-0.8102631578947368,52.69492721557617,132154,0.08793102530527078,46957.761215249455,0.03124418549341649,-85,-5.655626882991068e-05
1445,-6156,0.19,-0.81,51.6002197265625,115832,0.07707089095419076,43664.33899246037,0.029052848168681648,-198,-0.00013174283798026253
1447,-6154,0.19026315789473683,-0.8097368421052632,51.46099090576172,99739,0.06636312584501719,39769.367383691366,0.026461259211147416,-283,-0.0001882991068101732
1449,-6152,0.19052631578947368,-0.8094736842105263,51.485172271728516,110078,0.07324236423834009,38426.43426742112,0.02556771466591954,-159,-0.00010579349110536233
1451,-6150,0.19078947368421054,-0.8092105263157895,52.962257385253906,116565,0.07755860560186516,42108.44750675047,0.0280176079670819,-318,-0.00021158698221072466
1453,-6148,0.19105263157894736,-0.8089473684210526,52.56532669067383,126299,0.08403529643469282,44792.686142824234,0.029803614107145673,-247,-0.00016434586354103456
1455,-6146,0.19131578947368422,-0.8086842105263158,53.13430404663086,131699,0.08762828292506361,46862.62622230066,0.031180885725930092,-143,-9.514760520796738e-05
1457,-6144,0.19157894736842104,-0.8084210526315789,56.004295349121094,120403,0.08011228748150277,45334.20591208388,0.03016392396181579,-60,-3.992207211523107e-05
1459,-6142,0.1918421052631579,-0.8081578947368421,51.781532287597656,129958,0.08646987746585331,48871.53094733991,0.03251754638102418,-361,-0.0002401978005599736
1461,-6140,0.19210526315789472,-0.8078947368421052,52.93976974487305,131156,0.08726698817242076,45942.21305475882,0.030568472378423195,-160,-0.00010645885897394952
1463,-6138,0.19236842105263158,-0.8076315789473684,56.73670959472656,111555,0.07422511258024336,39454.807896443686,0.02625196143557355,-52,-3.4599129166533594e-05
1465,-6136,0.19263157894736843,-0.8073684210526316,52.133384704589844,137021,0.0911693707216846,47183.10349444819,0.03139412100542953,-365,-0.00024285927203432234
1467,-6134,0.19289473684210526,-0.8071052631578948,53.621070861816406,142416,0.09475903037271247,47465.2790719368,0.03158187156799048,-370,-0.00024618611137725824
1469,-6132,0.1931578947368421,-0.8068421052631579,56.113075256347656,129651,0.08626560953019706,44914.152088214716,0.029884433644336066,-143,-9.514760520796738e-05
1471,-6130,0.19342105263157894,-0.8065789473684211,56.47639465332031,122395,0.08143770027572844,44183.02214589981,0.02939796327295773,-134,-8.915929439068272e-05
1473,-6128,0.1936842105263158,-0.8063157894736842,54.52306365966797,129979,0.08648385019109366,46876.52066660339,0.031190130642721005,-93,-6.187921177860815e-05
1475,-6126,0.19394736842105262,-0.8060526315789474,51.592254638671875,136149,0.09058916994027658,49484.743104754976,0.03292555804719519,-369,-0.0002455207435086711
1477,-6124,0.19421052631578947,-0.8057894736842105,55.662322998046875,122867,0.0817517539097016,44170.17037817795,0.029389412119661056,-161,-0.0001071242268425367
1479,-6122,0.19447368421052633,-0.8055263157894736,58.56568908691406,113420,0.07546602365515846,42496.52762980958,0.028275824011402793,81,5.3894797355561944e-05
1481,-6120,0.19473684210526315,-0.8052631578947368,58.283531188964844,117332,0.07806894275707153,43313.33881299162,0.028819303927394804,29,1.929566818902835e-05
1483,-6118,0.195,-0.805,61.95539855957031,110240,0.07335015383305121,38844.027017064946,0.025845567463687512,-4,-2.6614714743487378e-06
1485,-6116,0.19526315789473683,-0.8047368421052632,60.82061004638672,111046,0.07388644033513249,37651.77932574394,0.025052284158485264,-45,-2.9941554086423302e-05
1487,-6114,0.1955263157894737,-0.8044736842105263,57.77029800415039,116333,0.07740424025635294,37903.16410205478,0.025219547511294474,-42,-2.794545048066175e-05
1489,-6112,0.1957894736842105,-0.8042105263157895,57.161842346191406,110427,0.07347457762447702,39681.41092682401,0.026402735810913108,33,2.195713966337709e-05
1491,-6110,0.19605263157894737,-0.8039473684210526,50.445884704589844,130614,0.08690635878764652,46363.32384055872,0.030848665964409952,-431,-0.0002867735513610765
1493,-6108,0.19631578947368422,-0.8036842105263158,53.27042770385742,112603,0.07492241810652274,41713.200861449994,0.02775462354913209,-266,-0.00017698785304419106
1495,-6106,0.19657894736842105,-0.8034210526315789,52.25267791748047,107957,0.07183111898906668,40247.31965647661,0.026779273296176936,-189,-0.00012575452716297788
1497,-6104,0.1968421052631579,-0.8031578947368421,52.06272888183594,108656,0.07229621112920911,39961.11045765437,0.026588838891586537,-69,-4.5910382932515727e-05
1499,-6102,0.19710526315789473,-0.8028947368421052,59.59538269042969,92291,0.06140746595977984,34999.57221896275,0.02328759076879448,160,0.00010645885897394952
1501,-6100,0.19736842105263158,-0.8026315789473685,57.20759963989258,99131,0.06595858218091619,38780.50028459911,0.02580329881710841,43,2.8610818349248933e-05
1503,-6098,0.1976315789473684,-0.8023684210526316,52.425148010253906,122787,0.08169852448021463,45234.10244842766,0.030097318333564653,3,1.9961036057615534e-06
1505,-6096,0.19789473684210526,-0.8021052631578948,49.38336944580078,141606,0.09422008239915684,50549.61124986776,0.03363408709523528,-231,-0.0001536999776436396
1507,-6094,0.19815789473684212,-0.8018421052631579,46.175933837890625,150146,0.0999023239968914,54907.86103322982,0.036533926464361446,-248,-0.00016501123140962175
1509,-6092,0.19842105263157894,-0.8015789473684211,47.786155700683594,134968,0.08980337048747511,49044.84274326659,0.03263286248128094,-440,-0.00029276186217836115
1511,-6090,0.1986842105263158,-0.8013157894736842,47.33687973022461,125531,0.08352429391161785,47054.78386876354,0.03130874124958983,-268,-0.00017831858878136544
1513,-6088,0.19894736842105262,-0.8010526315789473,44.263526916503906,127264,0.08467737642787945,49600.22665302566,0.03300239708956494,-382,-0.00025417052580030446
1515,-6086,0.19921052631578948,-0.8007894736842105,44.43232727050781,119411,0.07945224255586429,44765.783868763545,0.029785714198393765,-569,-0.00037859431722610796
1517,-6084,0.1994736842105263,-0.8005263157894736,44.617332458496094,112902,0.0751213630992303,42530.11987183911,0.028298175209883047,-375,-0.00024951295072019416
1519,-6082,0.19973684210526316,-0.8002631578947368,47.09690475463867,105900,0.07046245728338284,41824.668032329755,0.0278287902230378,-414,-0.0002754622975950944
1521,-6080,0.2,-0.8,48.157936096191406,114969,0.07649667848360002,42172.538090014845,0.02806025178186503,-405,-0.0002694739867778097
1523,-6078,0.20026315789473684,-0.7997368421052632,50.53217315673828,115027,0.07653526981997807,41857.82427383461,0.027850851320778247,-351,-0.00023354412187410177
1525,-6076,0.2005263157894737,-0.7994736842105263,49.35398483276367,121635,0.08093202069560218,46150.0751032172,0.030706777106566115,-269,-0.00017898395664995263
1527,-6074,0.20078947368421052,-0.7992105263157895,51.41252136230469,116774,0.07769766748639988,45943.53390593274,0.03056935123035351,-111,-7.385583341317748e-05
1529,-6072,0.20105263157894737,-0.7989473684210526,54.29475784301758,107924,0.0718091618494033,42221.206958104405,0.028092634482892332,-137,-9.115539799644428e-05
1531,-6070,0.2013157894736842,-0.7986842105263158,48.22361755371094,120574,0.08022606538703118,46814.657931061985,0.031148969166228845,-375,-0.00024951295072019416
1533,-6068,0.20157894736842105,-0.7984210526315789,48.924713134765625,122501,0.08150822926979868,46768.38985773671,0.031118183876896768,-487,-0.0003240341520019588
1535,-6066,0.2018421052631579,-0.7981578947368421,52.07636260986328,115111,0.0765911607209394,44279.24249201034,0.029461985199564007,-117,-7.784804062470059e-05
1537,-6064,0.20210526315789473,-0.7978947368421052,53.81875991821289,125024,0.08318695240224415,44290.57030639045,0.029469522363273857,-44,-2.9276186217836116e-05
1539,-6062,0.2023684210526316,-0.7976315789473685,55.43772888183594,124483,0.08282698838533849,44453.676908108246,0.029578048255211323,42,2.794545048066175e-05
1541,-6060,0.2026315789473684,-0.7973684210526316,57.23161315917969,123073,0.08188881969063055,42578.195631347364,0.028330163275517767,26,1.7299564583266797e-05
1543,-6058,0.20289473684210527,-0.7971052631578948,56.11794662475586,119985,0.07983416371243333,42370.58441227157,0.028192025441186517,256,0.00017033417435831922
1545,-6056,0.2031578947368421,-0.7968421052631579,51.34288787841797,127960,0.08514047246441613,45041.767311903866,0.029969344713721393,-41,-2.7280082612074563e-05
1547,-6054,0.20342105263157895,-0.796578947368421,52.7030029296875,123879,0.08242510619271183,43681.69729011253,0.029064397822192764,-289,-0.00019229131402169632
1549,-6052,0.2036842105263158,-0.7963157894736842,52.211341857910156,120838,0.0804017225043382,44402.45778748699,0.029543968698092647,-192,-0.00012775063076873942
1551,-6050,0.20394736842105263,-0.7960526315789473,50.55670166015625,135827,0.0903749214865915,48577.687188844764,0.03232203218573662,-2,-1.3307357371743689e-06
1553,-6048,0.20421052631578948,-0.7957894736842105,52.22368621826172,134239,0.08931831731127506,48431.84866045225,0.0322249959149422,80,5.322942948697476e-05
1555,-6046,0.2044736842105263,-0.7955263157894736,56.02357864379883,124121,0.08258612521690993,45188.29927447233,0.03006684237333547,179,0.00011910084847710602
1557,-6044,0.20473684210526316,-0.7952631578947369,56.8971061706543,119148,0.07927725080642585,44158.41806949895,0.02938159251108433,44,2.9276186217836116e-05
1559,-6042,0.205,-0.795,52.559898376464844,129460,0.0861385242672969,48842.00908603921,0.03249790348309381,-98,-6.520605112154408e-05
1561,-6040,0.20526315789473684,-0.7947368421052632,53.518272399902344,119296,0.07937572525097676,43663.05367519238,0.029051992959870584,91,6.054847604143379e-05
1563,-6038,0.2055263157894737,-0.7944736842105263,53.901737213134766,111547,0.07421978963729467,42331.921640836415,0.028166300475363035,-122,-8.117487996763651e-05
1565,-6036,0.20578947368421052,-0.7942105263157895,49.12541580200195,141293,0.09401182225628905,50897.981740828734,0.03386588162628465,-394,-0.0002621549402233507
1567,-6034,0.20605263157894738,-0.7939473684210526,51.88507080078125,128699,0.08563217931930206,47296.03852329073,0.03146926434485932,-313,-0.00020826014286778874
1569,-6032,0.2063157894736842,-0.7936842105263158,53.02907180786133,122432,0.08146231888686617,46069.322794538195,0.030653047115056873,-144,-9.581297307655457e-05
1571,-6030,0.20657894736842106,-0.7934210526315789,55.46382141113281,119972,0.0798255139301417,45207.87495964219,0.030079867405253074,-99,-6.587141899013127e-05
1573,-6028,0.20684210526315788,-0.7931578947368421,54.7479248046875,121293,0.08070446488454537,45154.746063347804,0.030044517144765286,-93,-6.187921177860815e-05
1575,-6026,0.20710526315789474,-0.7928947368421052,55.41573715209961,117478,0.07816608646588526,43267.58459174032,0.028788860538721962,-40,-2.661471474348738e-05
1577,-6024,0.2073684210526316,-0.7926315789473685,56.417842864990234,117744,0.07834307431892945,43631.85771569949,0.029031236170794266,-186,-0.0001237584235572163
1579,-6022,0.20763157894736842,-0.7923684210526316,57.46978759765625,124455,0.08280835808501805,43422.50028459911,0.028891936463090122,-170,-0.00011311253765982137
1581,-6020,0.20789473684210527,-0.7921052631578948,58.726959228515625,124268,0.08268393429359223,44002.892203584895,0.02927811059717092,-188,-0.0001250891592943907
1583,-6018,0.2081578947368421,-0.7918421052631579,57.926727294921875,132940,0.0884540044499803,47093.308509188326,0.031334374307477354,-203,-0.00013506967732319845
1585,-6016,0.20842105263157895,-0.791578947368421,54.635948181152344,136977,0.09114009453546677,49547.03852329073,0.032967007417049075,-80,-5.322942948697476e-05
1587,-6014,0.20868421052631578,-0.7913157894736842,55.29743194580078,128442,0.08546117977707515,48468.86085376107,0.03224962263911583,-121,-8.050951209904932e-05
1589,-6012,0.20894736842105263,-0.7910526315789473,58.53669738769531,109231,0.07267879765364675,41566.247542644225,0.02765684553261648,-73,-4.8571854406864466e-05
1591,-6010,0.20921052631578949,-0.7907894736842105,58.23808670043945,105762,0.0703706365175178,39528.65966416555,0.02630110002885404,-178,-0.00011843548060851884
1593,-6008,0.2094736842105263,-0.7905263157894736,64.83515930175781,87501,0.05822035386924723,31636.38740675815,0.021049835658633113,-118,-7.851340849328776e-05
1595,-6006,0.20973684210526317,-0.7902631578947369,60.50868225097656,95315,0.06341953839438749,35414.32052302839,0.023563550963870788,-216,-0.00014371945961483184
1597,-6004,0.21,-0.79,58.254981994628906,97462,0.06484808320824417,35774.20782465619,0.023803008410686465,-193,-0.0001284159986373266
1599,-6002,0.21026315789473685,-0.7897368421052632,53.17096710205078,106827,0.07107925329756316,40509.331849785434,0.026953607790782683,-209,-0.00013906188453472157
1601,-6000,0.21052631578947367,-0.7894736842105263,48.03782653808594,120121,0.07992465374256119,44684.70356623569,0.0297317659703164,-240,-0.0001596882884609243
1603,-5998,0.21078947368421053,-0.7892105263157895,45.80304718017578,126090,0.08389623455015809,47233.76557880032,0.03142782992851309,-333,-0.00022156750023953243
1605,-5996,0.21105263157894738,-0.7889473684210526,47.92909240722656,114050,0.07588520541236839,42148.64555828442,0.028044354458952404,-155,-0.0001031320196310136
1607,-5994,0.2113157894736842,-0.7886842105263158,50.06696319580078,117982,0.0785014318716532,43710.77044996545,0.029083742168597198,-230,-0.00015303460977505242
1609,-5992,0.21157894736842106,-0.7884210526315789,49.13150405883789,127707,0.08497213439366356,47700.36547111906,0.03173829050434822,-446,-0.0002967540693898843
1611,-5990,0.2118421052631579,-0.7881578947368421,52.333492279052734,123047,0.08187152012604729,45845.34108450142,0.03050401688204719,-391,-0.00026015883661758914
1613,-5988,0.21210526315789474,-0.7878947368421053,56.97566223144531,105712,0.07033736812408845,40002.08607103674,0.026616102748126817,-193,-0.0001284159986373266
1615,-5986,0.21236842105263157,-0.7876315789473685,53.282264709472656,125129,0.08325681602844581,46172.5593385709,0.03072173739432022,-225,-0.0001497077704321165
1617,-5984,0.21263157894736842,-0.7873684210526316,55.5931396484375,117430,0.07813414880819307,43329.42521217388,0.02883000730053195,6,3.992207211523107e-06
1619,-5982,0.21289473684210528,-0.7871052631578948,56.300254821777344,122410,0.08144768079375725,45256.49018333134,0.030112214413020012,-52,-3.4599129166533594e-05
1621,-5980,0.2131578947368421,-0.7868421052631579,56.519927978515625,127285,0.08469134915311978,45793.52571723728,0.03046954060157059,-116,-7.71826727561134e-05
1623,-5978,0.21342105263157896,-0.786578947368421,53.683555603027344,124428,0.08279039315256619,46295.79692862414,0.030803735726943768,-277,-0.0001843068995986501
1625,-5976,0.21368421052631578,-0.7863157894736842,53.599239349365234,117155,0.0779511726443316,45704.48217410463,0.030410293889064965,-69,-4.5910382932515727e-05
1627,-5974,0.21394736842105264,-0.7860526315789473,53.478233337402344,115281,0.07670427325859921,44808.39386235006,0.02981406551900694,53,3.526449703512078e-05
1629,-5972,0.21421052631578946,-0.7857894736842105,49.30417251586914,124520,0.08285160699647622,46878.17264968775,0.031191229819184787,-463,-0.00030806532315586643
1631,-5970,0.21447368421052632,-0.7855263157894737,55.537513732910156,101522,0.06754947675470814,38943.46684273423,0.025911731528545767,-144,-9.581297307655457e-05
1633,-5968,0.21473684210526317,-0.7852631578947369,55.7011833190918,114565,0.0762278698646908,42891.99375466881,0.028538954463998813,-113,-7.518656915035184e-05
1635,-5966,0.215,-0.785,60.0406494140625,99959,0.06650950677610637,38468.79465711434,0.02559589990812224,216,0.00014371945961483184
1637,-5964,0.21526315789473685,-0.7847368421052632,63.70011901855469,93190,0.06200563167363972,35131.23011923277,0.02337519170527981,175,0.00011643937700275729
1639,-5962,0.21552631578947368,-0.7844736842105263,61.341064453125,98646,0.0656358787646514,34012.340725563925,0.02263071865422956,-27,-1.796493245185398e-05
1641,-5960,0.21578947368421053,-0.7842105263157895,58.336421966552734,101029,0.06722145039549467,35770.75703116735,0.02380071236357786,-174,-0.0001157740091341701
1643,-5958,0.21605263157894736,-0.7839473684210526,53.00615692138672,114679,0.07630372180170973,40970.671857474365,0.02726056860839266,-104,-6.919825833306719e-05
1645,-5956,0.2163157894736842,-0.7836842105263158,51.37763595581055,103488,0.06885758998435054,39825.91049354813,0.026498881179636103,-129,-8.58324550477468e-05
1647,-5954,0.21657894736842107,-0.7834210526315789,52.07332992553711,95624,0.06362513706578093,38004.39577492236,0.025286903813703892,48,3.1937657692184855e-05
1649,-5952,0.2168421052631579,-0.783157894736842,52.84361267089844,91177,0.06066624615417372,35478.65461353166,0.02360635680054644,156,0.00010379738749960078
